Id,SalePrice
1461,124745.33540990215
1462,165844.86085672208
1463,177457.5429962482
1464,189311.21251551763
1465,190556.563506295
1466,175075.65959343032
1467,173616.47976090552
1468,168076.4343385871
1469,183372.5442394501
1470,127329.14203724124
1471,200734.04142236823
1472,95131.4425223302
1473,97052.8269794036
1474,155473.49599453047
1475,129828.80298242053
1476,363388.753854193
1477,242077.9394137109
1478,288333.63241348864
1479,276157.14284885227
1480,450091.5810274519
1481,358011.06713411876
1482,208047.9563315355
1483,174221.8383230045
1484,167878.59132161568
1485,180772.17546526055
1486,191783.49299093467
1487,333874.9957666669
1488,235616.96590015525
1489,192175.80255157888
1490,210537.16220029662
1491,186691.51486039886
1492,91397.37069023104
1493,187673.3734744882
1494,290414.64147694886
1495,297101.26186807913
1496,228136.69669339882
1497,180992.98058679936
1498,163343.7440250632
1499,161958.4015411749
1500,150603.81127947674
1501,170864.81397817892
1502,160106.5178143065
1503,274268.1953611976
1504,240000.69622725603
1505,223859.90626520928
1506,185166.5996143079
1507,230904.4577272919
1508,205002.73193676185
1509,160749.06534233535
1510,145409.31684004294
1511,143171.62988218042
1512,166848.1055381506
1513,143807.128149282
1514,160702.77443974785
1515,162753.09295271264
1516,156732.12916337745
1517,159897.9259970543
1518,130165.24205474443
1519,218878.5391199088
1520,134082.868822432
1521,133406.47361332987
1522,167616.10863169417
1523,110936.21867349902
1524,123570.18410785605
1525,125211.42589987275
1526,116275.70281812672
1527,102716.27145663329
1528,133029.99957604418
1529,146375.46522120936
1530,172704.78630498215
1531,109872.18636737944
1532,105628.57848537604
1533,147129.1204116435
1534,115695.37092402558
1535,154356.07535477652
1536,112900.80837144154
1537,64459.5181210784
1538,164302.672288423
1539,191876.52016772865
1540,98675.68599608303
1541,137691.46695205194
1542,138970.12619255175
1543,227893.09510125546
1544,78256.88004224608
1545,104800.31575269272
1546,127749.98893453837
1547,134755.68925852168
1548,132246.7778080409
1549,109284.0981953396
1550,133603.12093943
1551,117055.11635231573
1552,129297.70292818146
1553,151457.57675027306
1554,112731.83676426053
1555,168804.0836519176
1556,92521.14625594129
1557,107667.61936181
1558,89398.66648213737
1559,84771.34735870664
1560,143295.69611537195
1561,137441.8034675261
1562,128519.32529150552
1563,122195.25449322053
1564,159844.37232820407
1565,145581.06203310896
1566,238011.68972610967
1567,69317.82122243584
1568,234650.65229957146
1569,133405.07412057728
1570,138266.1099586194
1571,117556.27589886505
1572,150860.6932380504
1573,246917.50255237846
1574,124002.69999551923
1575,213602.8650934505
1576,220656.35559543656
1577,185798.05452775
1578,143873.5221923906
1579,145714.02526965784
1580,188893.89851074215
1581,147571.88029784113
1582,129327.54711412147
1583,334348.2477660551
1584,230002.59754046897
1585,141315.38801050937
1586,72008.02296182497
1587,97299.57510138827
1588,149541.39023974535
1589,95873.48380099157
1590,135243.31614303935
1591,97492.86920002406
1592,124181.54797712697
1593,122214.89229088351
1594,125293.39911999884
1595,119037.75138348868
1596,240990.47813819518
1597,174019.08498833052
1598,192337.01386698507
1599,182575.34907048638
1600,176325.96234265593
1601,68808.6229551686
1602,109902.02744542177
1603,84378.42335086453
1604,277272.89769027225
1605,249326.3019876174
1606,171787.23101718366
1607,172995.85929455064
1608,206450.90755688303
1609,181971.41936007125
1610,148820.64645493156
1611,142921.16167429683
1612,155916.42119142454
1613,157718.33602653779
1614,127376.93429400666
1615,89988.6516206437
1616,74739.09360821926
1617,88680.70714672095
1618,123914.77594304294
1619,134558.91749506883
1620,157565.9662209867
1621,132958.05302488423
1622,143395.8675384345
1623,290658.60888030165
1624,210484.11149177176
1625,123103.892455283
1626,162467.71015270535
1627,183510.48790505668
1628,272027.62444612914
1629,172531.68572718836
1630,350915.93598584994
1631,219438.2064129807
1632,244439.52676547
1633,169476.68760559874
1634,183966.29831003209
1635,176263.1243045742
1636,153466.61408994877
1637,182596.3750748684
1638,201245.53857053898
1639,177576.55695847856
1640,265794.3294629277
1641,175134.81733152975
1642,225650.63610684127
1643,225978.56717427683
1644,228888.1095657457
1645,180027.82900980508
1646,157731.46009632185
1647,155750.306533342
1648,135221.3270060787
1649,140518.52560063187
1650,115864.06061101382
1651,121835.45768340188
1652,97859.77259598562
1653,99497.09733827635
1654,148052.99642078264
1655,148767.5750792402
1656,148723.8834514666
1657,152449.1539514989
1658,148293.25845708643
1659,137007.32043046292
1660,148867.7383129957
1661,468702.2842887413
1662,422818.52341454464
1663,396488.6348376494
1664,457009.17205892503
1665,307738.12716027675
1666,314917.7482509016
1667,378902.1952047954
1668,335148.50697672117
1669,305298.586498093
1670,341300.30350817344
1671,263773.1818361864
1672,452813.7681386532
1673,295041.9007291489
1674,243768.08393164782
1675,184336.11258796972
1676,191464.141517462
1677,211047.01910673344
1678,428188.10186779423
1679,409721.41712704016
1680,341549.3129984612
1681,257330.78877786413
1682,298305.33501927805
1683,176741.4241577231
1684,174402.12321488876
1685,171314.8634106643
1686,169361.6485859669
1687,169226.8760823333
1688,184498.70910914228
1689,185941.67965608375
1690,189499.79242984587
1691,179719.86826767554
1692,255124.85292479623
1693,172011.00461841605
1694,181459.71278286108
1695,163950.88372960224
1696,275690.5256501682
1697,170116.84360936345
1698,375867.68705424905
1699,333530.17783822934
1700,249207.14472676697
1701,268571.2474074995
1702,249217.60213608146
1703,255247.69168250964
1704,296942.2805197051
1705,228520.7025550419
1706,422776.28695967013
1707,207892.4602876446
1708,202996.64354641107
1709,285651.81674402335
1710,225207.70935288834
1711,247168.29811638186
1712,268821.21892320114
1713,261805.85098065122
1714,228414.75609275117
1715,199177.9873042437
1716,180263.6262704571
1717,174172.2075294357
1718,138098.84563273628
1719,198454.63753255107
1720,235720.35186488013
1721,171838.35358989486
1722,129151.14100362908
1723,157830.96025942164
1724,205573.5741669135
1725,246612.45040901657
1726,188208.21113027495
1727,161850.8197063327
1728,182536.2636795613
1729,161611.8249288169
1730,152246.7995144811
1731,120085.65262119008
1732,133550.15872874286
1733,118438.24062398977
1734,121234.16971622824
1735,135150.3220032136
1736,116960.7404598344
1737,353983.6295759756
1738,220199.65827805913
1739,257764.5492701757
1740,206444.164257061
1741,186054.40623782386
1742,168152.8705109893
1743,171077.80049269437
1744,309102.3893296737
1745,225946.94316131377
1746,187551.7510889912
1747,214494.4175005405
1748,221952.48293495472
1749,152771.45544289253
1750,131772.2484550568
1751,249681.37737955828
1752,121667.9075074884
1753,136730.3374765149
1754,197756.54497919412
1755,172728.0524635163
1756,127575.64338750156
1757,118751.16450332566
1758,141682.97823005545
1759,162029.04218658208
1760,167392.74434729025
1761,143992.3603143401
1762,173647.9003710712
1763,167181.43582424746
1764,115268.85275748983
1765,167502.6120979198
1766,178429.4186718823
1767,226311.23737782537
1768,142844.5128128675
1769,175727.83040817798
1770,146002.7320888215
1771,122788.3980613905
1772,139349.38950736256
1773,128576.607265821
1774,126340.11856511055
1775,135436.4387717616
1776,118562.27084811988
1777,113115.14336803697
1778,134923.47225664835
1779,114485.09094836318
1780,177291.89438336456
1781,127842.31065157003
1782,85483.7407518679
1783,141717.37053800805
1784,99991.64912381428
1785,117094.58541597499
1786,129084.92381178465
1787,165686.5362946462
1788,62150.746861003
1789,95372.10058698778
1790,81879.63910689259
1791,175719.116044502
1792,155903.4109707546
1793,129087.5090622053
1794,142505.46944967177
1795,131701.17052905326
1796,120346.30439422978
1797,110579.19723800925
1798,121561.03051671042
1799,114124.86546887571
1800,127214.80494296819
1801,131845.75375762855
1802,126133.16889148741
1803,148874.48214962252
1804,143667.78667044328
1805,137031.78894661934
1806,122584.86957124747
1807,140882.73304401108
1808,116170.04485904083
1809,116904.36885612152
1810,138587.5004351999
1811,103344.18878274322
1812,105037.05574212236
1813,122081.85989865633
1814,89648.56575623094
1815,57386.84033219183
1816,94352.34811526364
1817,109159.54530174614
1818,150856.91662111544
1819,122855.5153255984
1820,62384.71990719109
1821,102181.90496852384
1822,148420.66585217224
1823,50518.92975941642
1824,141873.79523265906
1825,131602.516528807
1826,100611.85777400556
1827,101221.9390745958
1828,136625.76635906388
1829,114261.21316350011
1830,141420.17667727818
1831,145617.09491977794
1832,96700.15326689662
1833,139971.25921071257
1834,118160.39336089493
1835,149566.95611644565
1836,130962.73648065972
1837,96223.50967725026
1838,128582.06402330479
1839,89282.15193309642
1840,150483.92968747864
1841,151880.9857759342
1842,81848.03930558366
1843,130127.94447068016
1844,136670.0095012367
1845,139704.33790950145
1846,154217.3589093036
1847,155584.22047636972
1848,57551.16730663417
1849,106237.89445507087
1850,119051.94275432493
1851,157987.69201604786
1852,127469.77658989259
1853,134088.7191097006
1854,172779.0018817186
1855,140535.44536433593
1856,228420.36539330625
1857,139432.14113563191
1858,138359.03780470227
1859,115637.89980434999
1860,153077.64887999275
1861,114795.56201378799
1862,287930.52271439065
1863,278481.51875370805
1864,278481.51875370805
1865,309858.17985477444
1866,332048.83825809124
1867,238388.78587571371
1868,307395.5299745479
1869,205304.81677789427
1870,228345.2230971791
1871,243013.2420759598
1872,168675.4251411332
1873,251932.37020822093
1874,140877.05656676507
1875,205441.5271038233
1876,194287.27218550784
1877,208565.85721160335
1878,205080.75399091473
1879,133605.0321753808
1880,138597.77690099878
1881,237657.45728300916
1882,259162.33413321408
1883,190806.8334210063
1884,206090.27818780372
1885,258166.53944368847
1886,311239.1868462099
1887,206764.6404261989
1888,275768.2951855576
1889,160779.69057517507
1890,131372.53806507454
1891,137057.60159609452
1892,106532.55310918995
1893,134457.03289305622
1894,124893.59731230547
1895,136044.60891130316
1896,124826.70588027606
1897,116000.30123234211
1898,110105.94411897316
1899,140278.3508961339
1900,149639.2916355949
1901,164579.19222472465
1902,139865.20985775895
1903,230148.94954812463
1904,134733.84365052846
1905,196178.15016018267
1906,171185.4748567664
1907,203479.26450828853
1908,111041.27287506075
1909,140926.9770972803
1910,124241.60635667859
1911,199916.50886093194
1912,286108.6891191679
1913,141868.28176909685
1914,59510.47198078803
1915,290251.69510629505
1916,71226.63812867629
1917,254702.51783808725
1918,141504.66408150952
1919,169710.1966093437
1920,142296.63507179337
1921,431509.9065937238
1922,323407.41850065714
1923,211960.19348934013
1924,237587.6030686754
1925,203521.81527471714
1926,400459.38270200713
1927,133627.45938638144
1928,154771.38704237973
1929,126791.60978120969
1930,130674.79178831165
1931,142018.710356521
1932,136238.5184462156
1933,170552.8048737469
1934,176964.81592985298
1935,167183.03020780205
1936,183972.13194503088
1937,184307.72346672093
1938,169229.66005304607
1939,240789.52046853647
1940,190388.71908379436
1941,169552.46697259834
1942,189417.9881886608
1943,207183.4456894997
1944,341734.3764855794
1945,381952.00426568766
1946,150270.03129567162
1947,321932.0441586379
1948,170784.78337280132
1949,248257.05904384397
1950,180062.298850068
1951,252323.27974180924
1952,226848.26048600167
1953,167095.60072158265
1954,185444.40662910533
1955,133740.41719609583
1956,284120.7133069832
1957,154664.7810035385
1958,307060.63502508687
1959,143669.15680929576
1960,114102.09319989236
1961,117473.81890163512
1962,96394.1636209554
1963,103168.63440597105
1964,109754.68245383119
1965,150802.61572769823
1966,147871.14276217105
1967,267561.94562983746
1968,418220.74897020124
1969,403793.9819040185
1970,444769.8961884332
1971,430730.0599235493
1972,385871.3669101315
1973,260472.85204071822
1974,311145.4794809794
1975,458882.96963407734
1976,264074.0869362751
1977,346728.0022409083
1978,376969.94021652325
1979,336514.3167476823
1980,193625.48863853302
1981,343776.45898299816
1982,224652.18012273932
1983,205762.11478095144
1984,167111.97532576555
1985,215733.6206477673
1986,209258.49751217157
1987,175889.2499170176
1988,177076.11105387157
1989,190033.62777772147
1990,210158.07075590003
1991,216341.82251859305
1992,207628.04706856425
1993,170909.0607230324
1994,240195.55510703946
1995,181405.6413339045
1996,247926.58838622225
1997,318338.25308870844
1998,327242.59195441054
1999,255754.76027624946
2000,324549.83777573786
2001,261206.49829439653
2002,246236.08285168864
2003,268580.46826214535
2004,263023.48436176847
2005,222147.57084022983
2006,226813.32421586747
2007,256348.448874865
2008,204066.63856803815
2009,196209.9582114241
2010,193172.2724301121
2011,147390.30132294088
2012,175214.37987864268
2013,181295.08296268215
2014,188704.79676844427
2015,197590.22587952303
2016,197003.69079987367
2017,198903.1267993202
2018,124274.40195680749
2019,136196.39576329684
2020,115822.49337244409
2021,105920.25923128317
2022,183598.05764102537
2023,140671.7823870763
2024,230775.83668621685
2025,380649.8184275203
2026,175589.45716840692
2027,148743.38705665892
2028,155768.0204610659
2029,166049.05619065088
2030,286224.13026283105
2031,263111.16744726006
2032,275144.65344219084
2033,283564.5042496424
2034,166338.9847834526
2035,207422.11934195505
2036,191623.61366681402
2037,194090.68877460028
2038,307128.6539031989
2039,210420.6388589872
2040,341529.1184742975
2041,292748.44113392127
2042,196930.00931347327
2043,175181.29751746033
2044,165068.04968035273
2045,229492.3564650365
2046,138672.01477565267
2047,146709.5838540196
2048,137241.56753491907
2049,134592.38274826785
2050,178576.3310896055
2051,105534.05468064251
2052,128503.60709485719
2053,148359.17688579092
2054,82203.48183922128
2055,150705.06709380972
2056,138551.65442220902
2057,118563.2319533587
2058,223993.27072794977
2059,133107.28477979515
2060,174080.7494886412
2061,177808.8892449953
2062,132054.92893541307
2063,112702.46337183901
2064,142912.74532333514
2065,119950.96261739593
2066,164768.55065402258
2067,118803.5545927425
2068,130475.36175529564
2069,83831.31554699528
2070,108234.77643031803
2071,94525.94863132722
2072,131523.12599786
2073,139191.10199243174
2074,188200.134240503
2075,146664.43352211206
2076,112470.91576158146
2077,155361.51681847594
2078,127564.57221020739
2079,133672.54819457702
2080,119617.13690032533
2081,122168.13388207226
2082,119652.04947819866
2083,141764.54684485338
2084,112635.0383434641
2085,120611.5477308867
2086,118172.76145973464
2087,123033.03141555795
2088,100039.81773477384
2089,76813.95046615093
2090,129781.45224841333
2091,122694.51888916234
2092,123055.70837713743
2093,122332.05620518318
2094,123946.8351376701
2095,149261.34352293544
2096,78192.01395503075
2097,95311.24845728246
2098,138554.0328565671
2099,63047.03612878235
2100,88662.65254974162
2101,122718.33305342586
2102,129271.65655695683
2103,104176.61501755822
2104,127218.20201680662
2105,124312.48178043302
2106,66934.74057729825
2107,226906.30119883895
2108,116251.44813769007
2109,111106.49881862116
2110,130680.36874836615
2111,149882.77114187338
2112,134581.37647817354
2113,120936.23971348314
2114,116513.02772804257
2115,163657.85981510623
2116,118841.11976297945
2117,150213.21977193435
2118,123109.85074965804
2119,110276.76400771749
2120,117092.74285810773
2121,86954.18960159952
2122,106916.34460603869
2123,89818.88672990218
2124,172600.76521396282
2125,119305.14531604473
2126,157825.35347832734
2127,150104.70717259063
2128,127124.48213108542
2129,99867.94787575063
2130,134995.03397365686
2131,140077.52256162858
2132,121399.73326301703
2133,120722.25264100937
2134,116640.43677408372
2135,97401.7010245914
2136,79997.67555617739
2137,110779.5896459495
2138,134375.9523976793
2139,150808.76405265692
2140,140614.57647953948
2141,143510.0683149187
2142,126744.46019636729
2143,143886.38615212712
2144,116542.17165762912
2145,138352.5393994008
2146,163771.67969210437
2147,151137.39850972738
2148,134593.5379774961
2149,137726.26949844384
2150,237427.06723137916
2151,120251.28190802281
2152,171194.5358125711
2153,160110.79320336174
2154,108877.0619317276
2155,134079.89582344206
2156,238744.33605699983
2157,236807.3486044901
2158,240619.93681443925
2159,200535.66838538638
2160,176828.2089947355
2161,244372.04881001887
2162,393705.1695416574
2163,334503.09028096136
2164,238067.25117790586
2165,193832.27589109048
2166,145627.6148717209
2167,220025.32256539827
2168,209524.2877239958
2169,193450.51328108375
2170,222208.85904205233
2171,151276.0496103599
2172,133611.40315934582
2173,167784.47746850603
2174,238651.34472869625
2175,305622.0869241111
2176,314261.5362712342
2177,249216.7108625001
2178,212749.05122282528
2179,140675.74004532484
2180,211714.12753847457
2181,189941.85636965066
2182,217198.97282196648
2183,193734.28193385358
2184,124665.08799489113
2185,120498.53105108251
2186,146482.7836660315
2187,153401.46196968635
2188,155396.78414831782
2189,212687.8366882845
2190,80789.44258199817
2191,82693.93607729451
2192,85807.43404815577
2193,99885.02154431702
2194,103532.4079741522
2195,113670.30949835108
2196,97747.96041360362
2197,124976.67351966577
2198,156796.26592486002
2199,178637.56609487926
2200,136347.05164218618
2201,131751.6089773295
2202,207779.77851780984
2203,144636.84652112282
2204,171091.26118251256
2205,111773.44688698255
2206,139926.7146972471
2207,194538.6848805838
2208,250970.33907909077
2209,186787.41610022416
2210,116250.86608753362
2211,115495.55847352192
2212,111464.7709259379
2213,100944.18308196223
2214,131746.645932177
2215,100333.79032702305
2216,133336.99381010875
2217,78098.57684967233
2218,75853.96680023565
2219,66921.14512520103
2220,69970.81435381752
2221,294018.4204697258
2222,250051.50461092682
2223,284286.79231063
2224,206019.33803087397
2225,122736.56249574167
2226,167794.438554787
2227,198445.31659575814
2228,260713.29693854324
2229,251866.00646670317
2230,148783.57254502346
2231,204292.6619231127
2232,180094.32780347424
2233,178621.5952764282
2234,241138.47494114336
2235,212237.41014985228
2236,287019.35796536686
2237,366149.71379560995
2238,193061.90750447655
2239,112257.37322932701
2240,159793.88441213281
2241,150560.40599052317
2242,125052.47026438973
2243,126697.02607275626
2244,103180.36810816494
2245,96416.1372975034
2246,147826.02265061132
2247,114290.52956806097
2248,127892.52143231338
2249,126386.54520305642
2250,133620.16375834818
2251,107840.51847886108
2252,170248.54990726314
2253,149478.08270075824
2254,168621.2232313417
2255,188041.76265829444
2256,180365.47094439942
2257,199764.32784129956
2258,165457.45896692143
2259,178143.77118861844
2260,158217.8568959262
2261,186661.783903958
2262,204935.68407306977
2263,351633.0083650464
2264,427989.58627812756
2265,164408.43437007672
2266,302745.18283367483
2267,367578.4052564693
2268,403361.6623881924
2269,155320.2582779144
2270,188192.46151627204
2271,228410.7806524658
2272,198257.94985400524
2273,166149.4853140037
2274,181357.72587230144
2275,171278.92368245957
2276,191149.69685680987
2277,185500.96448518572
2278,146078.70727449202
2279,122262.484789869
2280,124363.97476625952
2281,170258.4137223489
2282,187297.17662242264
2283,102710.93283948411
2284,108348.97400462368
