Id,SalePrice
1461,127096.81295552045
1462,157604.0260786708
1463,184381.25414038677
1464,193140.22004595655
1465,189732.70543368786
1466,176609.91615573698
1467,174385.45005305143
1468,170706.0112397066
1469,185129.9167622659
1470,126459.18693547361
1471,192457.10485301065
1472,97107.0578225019
1473,98292.55218853655
1474,153611.61367650516
1475,130982.03445049483
1476,386040.3143083276
1477,251778.7092277231
1478,289386.9274345882
1479,295360.025677781
1480,474233.8811582228
1481,345402.0910607437
1482,207839.6300042572
1483,172106.95576626805
1484,168870.01991340585
1485,178063.26053504547
1486,193188.57697654088
1487,352420.35480066016
1488,239236.18687201498
1489,197382.91193993788
1490,218212.73455123743
1491,187818.000453263
1492,101504.18617029426
1493,171634.28190340445
1494,307948.18583549716
1495,307158.45809340384
1496,233239.82983937944
1497,184854.29970648786
1498,159734.72906275216
1499,159934.94759358966
1500,157835.0243594889
1501,174491.25394754356
1502,159739.71814015094
1503,277136.2215967584
1504,240985.07725521136
1505,230072.635217959
1506,190979.50865759846
1507,234548.18286526768
1508,202115.7732854901
1509,169972.55444803147
1510,146609.12495029622
1511,145307.18459253828
1512,160867.8808918326
1513,133720.39401166228
1514,152198.02187170152
1515,180260.4888719275
1516,156967.01396330658
1517,159966.33306292325
1518,128522.81848517827
1519,207619.43379093116
1520,134987.98551946093
1521,139860.5413972501
1522,167817.92345599813
1523,111809.45562653555
1524,125083.12391342514
1525,127269.95794662384
1526,117203.59915870879
1527,105229.06058051281
1528,137372.71119176297
1529,147007.6584632358
1530,172030.52689443898
1531,111497.35726436439
1532,104242.0088306876
1533,136949.2864351781
1534,118021.08112980136
1535,159042.91293881962
1536,111768.57020718994
1537,64435.85484438972
1538,162073.82167023656
1539,197250.1533091708
1540,97387.53626036181
1541,144857.23130914636
1542,137528.83248641464
1543,202066.57892313975
1544,79828.78949225495
1545,99579.63734963103
1546,122412.20275027369
1547,131634.77575359275
1548,131896.75072648702
1549,112806.93090870418
1550,136538.69028156492
1551,117060.50278835926
1552,129885.21312506954
1553,150621.47855233387
1554,112775.9515396662
1555,179424.2835327375
1556,105639.86154414376
1557,114425.90207330797
1558,93910.87339333021
1559,87361.75323827752
1560,150635.16133995727
1561,136612.08581304047
1562,127265.58852005299
1563,118089.28079260928
1564,154435.80819446855
1565,141986.91924611473
1566,242651.04518586476
1567,72362.83568660039
1568,233493.1548459361
1569,138429.28624010884
1570,129976.6917207211
1571,127201.12657261126
1572,148571.34715840538
1573,231307.07439802456
1574,114374.35165490373
1575,217867.96937805283
1576,213104.05697369282
1577,187719.60081119018
1578,155576.91304976292
1579,146113.644052201
1580,194436.02250678363
1581,147920.89659327085
1582,130645.78920267364
1583,309261.2449959126
1584,232951.2312712868
1585,142506.2169278112
1586,70501.58840847843
1587,95862.8324443805
1588,146560.40636541395
1589,89112.02013722574
1590,131404.86623488166
1591,94619.13987993033
1592,124758.54148762555
1593,126001.99975058937
1594,120556.37706638398
1595,119355.10484510622
1596,241220.93275200948
1597,193453.32677007295
1598,198411.25395150387
1599,175706.9669317979
1600,172587.88528518844
1601,68129.05667587431
1602,107331.96671434105
1603,89872.91091889945
1604,273373.6715509292
1605,229938.22775785727
1606,166075.1872627223
1607,157132.17846164643
1608,211084.66015412178
1609,188576.34630145686
1610,160554.06705082086
1611,138110.3042060882
1612,149323.27760226146
1613,153403.91244705822
1614,124834.92025395858
1615,90115.3908595345
1616,74229.3509961963
1617,88239.65747260209
1618,127089.96477954726
1619,136849.47456054576
1620,151075.14423315693
1621,133621.5973655987
1622,138865.36507566157
1623,257148.69712834692
1624,199041.7909010831
1625,126423.67468302023
1626,158860.17247067476
1627,188829.14776649157
1628,272086.84503847035
1629,176421.79667905974
1630,355413.5706138868
1631,224590.2180230252
1632,252110.1069079825
1633,168746.09874070907
1634,186467.80336445937
1635,180270.4169912571
1636,154589.75818152842
1637,192096.00326186305
1638,201857.45595390166
1639,186680.3429426885
1640,274016.22935938824
1641,186623.11404202683
1642,226208.52648424238
1643,231042.45964042048
1644,232383.7479727742
1645,192501.20595501328
1646,160101.05922457244
1647,161574.95448969735
1648,129511.72824546813
1649,137880.78729905072
1650,115813.16005673585
1651,123075.77789334749
1652,96220.71082922921
1653,98021.80613513738
1654,148881.0133141681
1655,151373.67910377448
1656,144289.18000813408
1657,149027.4717899475
1658,142915.81195252485
1659,136660.3321262265
1660,150452.53935913564
1661,464020.13732491224
1662,404161.2348088096
1663,395114.46859490563
1664,451661.6894614938
1665,306261.86526765866
1666,348262.8715598012
1667,405831.60501458973
1668,335875.959289864
1669,298824.049841449
1670,354482.08841224713
1671,268206.76518567785
1672,441992.15015094675
1673,313743.2512348088
1674,249925.0289875974
1675,188256.99393781807
1676,190206.555613857
1677,215950.58022790897
1678,439283.4874288842
1679,408191.3038183407
1680,324625.9101972095
1681,234772.36491143206
1682,321905.33458969917
1683,184095.33939934653
1684,171512.87121834597
1685,174117.6092295406
1686,171511.44000104596
1687,168157.68150063607
1688,187126.93847271174
1689,190576.96377432346
1690,189490.44029512242
1691,179327.28852693847
1692,265281.39687615423
1693,169110.0309782603
1694,184233.65109128773
1695,164612.5487337971
1696,267517.6138786092
1697,170359.1953830403
1698,377004.5444019106
1699,333095.3279567809
1700,254999.64139617153
1701,274766.92670249
1702,251513.52097579476
1703,250006.55731029322
1704,296681.0844928002
1705,229984.39233353137
1706,399412.60454535804
1707,209548.86688848087
1708,205128.87261068152
1709,264398.46913979435
1710,224796.78911199063
1711,254287.7326610722
1712,259700.8928438948
1713,275414.26958005026
1714,229043.96399708182
1715,206536.71928026047
1716,181342.8954023322
1717,172460.98915419081
1718,135993.17545620954
1719,198187.4376193326
1720,236744.34817313298
1721,172294.13026704793
1722,126710.01581884023
1723,155080.07288250202
1724,200041.4753732025
1725,232251.81110839994
1726,182938.09281231975
1727,159453.1181630205
1728,182841.42151734588
1729,164645.63721949392
1730,165634.4005561502
1731,118595.51830827308
1732,126424.21724002787
1733,115461.33564378822
1734,119338.71490389555
1735,131655.0202575787
1736,115188.24737311486
1737,321120.7718346588
1738,223472.4899529918
1739,262576.2415993915
1740,208172.34756364446
1741,184731.64135957844
1742,173557.13143736855
1743,170107.27189457623
1744,301493.42827338073
1745,212223.09038576199
1746,193746.33792261235
1747,223550.3459308397
1748,230251.63800692867
1749,154940.55803656852
1750,135588.9694728309
1751,249830.54185720396
1752,119026.11572171556
1753,136591.43729765835
1754,197658.4992205796
1755,168877.54907311744
1756,128682.01268007759
1757,119825.85106465178
1758,141282.27221051898
1759,163728.3829037334
1760,160831.18017651647
1761,142074.42120693045
1762,164585.7060235697
1763,175704.11829591042
1764,116670.86431938673
1765,158835.97189843928
1766,171562.9713486843
1767,204811.37127720763
1768,146676.70772094413
1769,171834.13376317325
1770,141648.39163722587
1771,125684.98119800606
1772,135667.3855214217
1773,131610.10991493036
1774,129245.80032150063
1775,138932.5912352703
1776,118540.61977732072
1777,115909.45636314804
1778,135443.51064195845
1779,118069.68659617937
1780,178520.99066666918
1781,134114.93664627158
1782,89108.9607369959
1783,136724.07855586096
1784,98308.65335835026
1785,115416.4180897269
1786,134545.63637462413
1787,161527.6940382713
1788,58647.20107908029
1789,95023.04215230295
1790,80651.49089019456
1791,157948.2591288357
1792,155250.28455926763
1793,132828.11523410972
1794,144168.24078633575
1795,137868.7889644912
1796,124636.76546851626
1797,112685.77796472327
1798,120674.59795367724
1799,117890.0278043215
1800,124191.9406187245
1801,131875.8402127752
1802,143043.81720032636
1803,140530.68752193035
1804,142613.79271603524
1805,135646.8474526969
1806,119363.75599934599
1807,133928.61570196095
1808,120822.40027106792
1809,120072.91255139525
1810,144415.7640697894
1811,98167.09098217217
1812,101179.93149317121
1813,123313.3100453893
1814,92089.97416175208
1815,55172.243448956106
1816,92527.69801050225
1817,103458.7269206698
1818,140185.00296057024
1819,117066.8384474397
1820,62511.78311685472
1821,115871.27079934049
1822,148996.77603241443
1823,46999.42487511902
1824,132284.80885005786
1825,131022.0134003571
1826,97826.76363000061
1827,101133.50457614312
1828,133641.2871279905
1829,105592.2944967842
1830,135133.2128929967
1831,159370.0730347927
1832,93669.36883182339
1833,133088.1496559834
1834,123118.27503722439
1835,141942.20705849695
1836,127345.93104695674
1837,92482.90385787855
1838,129347.62181979824
1839,91355.43250573405
1840,143979.21225947578
1841,139038.19865413575
1842,74781.96161897489
1843,130138.77270132827
1844,126594.87644009417
1845,136507.6702259795
1846,151697.5767879491
1847,170715.33173072498
1848,56799.36608953462
1849,108848.2517504941
1850,116146.83681043594
1851,153130.79743638728
1852,123903.54979876282
1853,124944.43732452663
1854,173050.72472787325
1855,147253.59666911743
1856,219420.57582593517
1857,166415.2656465431
1858,137985.233327718
1859,124763.62798504847
1860,149118.49486777972
1861,124563.56684853426
1862,272303.5997932108
1863,256842.51715331792
1864,256842.51715331792
1865,312800.6629684382
1866,329326.0359396724
